,iso_code,location,date,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,people_vaccinated_per_hundred,population,population_density,gdp_per_capita,life_expectancy,human_development_index
77523,ITA,Italy,2020-11-07,349.286,14949.938999999998,527.862,,60367471.0,205.859,35220.084,83.51,0.892
77524,ITA,Italy,2020-11-08,366.85699999999997,15490.197,534.273,,60367471.0,205.859,35220.084,83.51,0.892
77525,ITA,Italy,2020-11-09,384.42900000000003,15908.783000000001,541.41,,60367471.0,205.859,35220.084,83.51,0.892
77526,ITA,Italy,2020-11-10,416.85699999999997,16490.056,557.618,,60367471.0,205.859,35220.084,83.51,0.892
77527,ITA,Italy,2020-11-11,455.57099999999997,17036.061999999998,563.328,,60367471.0,205.859,35220.084,83.51,0.892
77528,ITA,Italy,2020-11-12,485.286,17665.159,571.552,,60367471.0,205.859,35220.084,83.51,0.892
77529,ITA,Italy,2020-11-13,500.14300000000003,18342.71,578.888,,60367471.0,205.859,35220.084,83.51,0.892
77530,ITA,Italy,2020-11-14,517.143,18959.747,572.83,,60367471.0,205.859,35220.084,83.51,0.892
77531,ITA,Italy,2020-11-15,547.857,19522.584,576.055,,60367471.0,205.859,35220.084,83.51,0.892
77532,ITA,Italy,2020-11-16,569.0,19975.675,580.985,,60367471.0,205.859,35220.084,83.51,0.892
77533,ITA,Italy,2020-11-17,590.571,20508.926,574.124,,60367471.0,205.859,35220.084,83.51,0.892
77534,ITA,Italy,2020-11-18,609.143,21076.782000000003,577.246,,60367471.0,205.859,35220.084,83.51,0.892
77535,ITA,Italy,2020-11-19,611.571,21676.045,572.984,,60367471.0,205.859,35220.084,83.51,0.892
77536,ITA,Italy,2020-11-20,632.857,22292.917,564.315,,60367471.0,205.859,35220.084,83.51,0.892
77537,ITA,Italy,2020-11-21,654.0,22868.79,558.435,,60367471.0,205.859,35220.084,83.51,0.892
77538,ITA,Italy,2020-11-22,656.2860000000001,23338.197999999997,545.0880000000001,,60367471.0,205.859,35220.084,83.51,0.892
77539,ITA,Italy,2020-11-23,674.2860000000001,23717.988999999998,534.616,,60367471.0,205.859,35220.084,83.51,0.892
77540,ITA,Italy,2020-11-24,691.7139999999999,24102.749,513.403,,60367471.0,205.859,35220.084,83.51,0.892
77541,ITA,Italy,2020-11-25,687.2860000000001,24530.993,493.459,,60367471.0,205.859,35220.084,83.51,0.892
77542,ITA,Italy,2020-11-26,711.429,25011.401,476.47900000000004,,60367471.0,205.859,35220.084,83.51,0.892
77543,ITA,Italy,2020-11-27,729.7139999999999,25480.892000000003,455.425,,60367471.0,205.859,35220.084,83.51,0.892
77544,ITA,Italy,2020-11-28,728.857,25916.805,435.431,,60367471.0,205.859,35220.084,83.51,0.892
77545,ITA,Italy,2020-11-29,725.857,26258.811,417.23,,60367471.0,205.859,35220.084,83.51,0.892
77546,ITA,Italy,2020-11-30,731.857,26530.083,401.728,,60367471.0,205.859,35220.084,83.51,0.892
77547,ITA,Italy,2020-12-01,722.143,26850.57,392.546,,60367471.0,205.859,35220.084,83.51,0.892
77548,ITA,Italy,2020-12-02,716.7139999999999,27193.619,380.375,,60367471.0,205.859,35220.084,83.51,0.892
77549,ITA,Italy,2020-12-03,741.143,27578.247000000003,366.69199999999995,,60367471.0,205.859,35220.084,83.51,0.892
77550,ITA,Italy,2020-12-04,739.2860000000001,27977.634,356.67699999999996,,60367471.0,205.859,35220.084,83.51,0.892
77551,ITA,Italy,2020-12-05,735.857,28326.365,344.223,,60367471.0,205.859,35220.084,83.51,0.892
77552,ITA,Italy,2020-12-06,739.143,28639.232000000004,340.06,,60367471.0,205.859,35220.084,83.51,0.892
77553,ITA,Italy,2020-12-07,718.571,28865.827,333.67800000000005,,60367471.0,205.859,35220.084,83.51,0.892
77554,ITA,Italy,2020-12-08,697.0,29111.605,323.005,,60367471.0,205.859,35220.084,83.51,0.892
77555,ITA,Italy,2020-12-09,670.571,29322.895,304.182,,60367471.0,205.859,35220.084,83.51,0.892
77556,ITA,Italy,2020-12-10,655.429,29604.47,289.461,,60367471.0,205.859,35220.084,83.51,0.892
77557,ITA,Italy,2020-12-11,647.857,29914.67,276.72,,60367471.0,205.859,35220.084,83.51,0.892
77558,ITA,Italy,2020-12-12,646.0,30244.351000000002,273.998,,60367471.0,205.859,35220.084,83.51,0.892
77559,ITA,Italy,2020-12-13,634.571,30541.482000000004,271.75,,60367471.0,205.859,35220.084,83.51,0.892
77560,ITA,Italy,2020-12-14,629.286,30740.678,267.836,,60367471.0,205.859,35220.084,83.51,0.892
77561,ITA,Italy,2020-12-15,659.571,30986.488999999998,267.841,,60367471.0,205.859,35220.084,83.51,0.892
77562,ITA,Italy,2020-12-16,685.429,31277.507,279.23,,60367471.0,205.859,35220.084,83.51,0.892
77563,ITA,Italy,2020-12-17,656.2860000000001,31579.541,282.153,,60367471.0,205.859,35220.084,83.51,0.892
77564,ITA,Italy,2020-12-18,643.857,31834.661,274.284,,60367471.0,205.859,35220.084,83.51,0.892
77565,ITA,Italy,2020-12-19,630.143,32104.757,265.772,,60367471.0,205.859,35220.084,83.51,0.892
77566,ITA,Italy,2020-12-20,611.286,32354.925,259.063,,60367471.0,205.859,35220.084,83.51,0.892
77567,ITA,Italy,2020-12-21,600.429,32534.972,256.328,,60367471.0,205.859,35220.084,83.51,0.892
77568,ITA,Italy,2020-12-22,569.286,32755.555,252.72400000000002,,60367471.0,205.859,35220.084,83.51,0.892
77569,ITA,Italy,2020-12-23,551.143,32985.943999999996,244.062,,60367471.0,205.859,35220.084,83.51,0.892
77570,ITA,Italy,2020-12-24,525.714,33284.763999999996,243.60299999999998,,60367471.0,205.859,35220.084,83.51,0.892
77571,ITA,Italy,2020-12-25,495.0,33600.116,252.208,,60367471.0,205.859,35220.084,83.51,0.892
77572,ITA,Italy,2020-12-26,453.286,33772.477,238.24599999999998,,60367471.0,205.859,35220.084,83.51,0.892
77573,ITA,Italy,2020-12-27,446.57099999999997,33920.52,223.65599999999998,0.01,60367471.0,205.859,35220.084,83.51,0.892
77574,ITA,Italy,2020-12-28,450.85699999999997,34062.666,218.24200000000002,0.01,60367471.0,205.859,35220.084,83.51,0.892
77575,ITA,Italy,2020-12-29,455.286,34248.362,213.25799999999998,0.02,60367471.0,205.859,35220.084,83.51,0.892
77576,ITA,Italy,2020-12-30,458.42900000000003,34516.752,218.687,0.02,60367471.0,205.859,35220.084,83.51,0.892
77577,ITA,Italy,2020-12-31,465.57099999999997,34905.653,231.55599999999998,0.07,60367471.0,205.859,35220.084,83.51,0.892
77578,ITA,Italy,2021-01-01,466.0,35273.566,239.06400000000002,0.09,60367471.0,205.859,35220.084,83.51,0.892
77579,ITA,Italy,2021-01-02,480.714,35469.45,242.425,0.15,60367471.0,205.859,35220.084,83.51,0.892
77580,ITA,Italy,2021-01-03,486.714,35705.422,254.986,0.21,60367471.0,205.859,35220.084,83.51,0.892
77581,ITA,Italy,2021-01-04,472.85699999999997,35884.293,260.232,0.33,60367471.0,205.859,35220.084,83.51,0.892
77582,ITA,Italy,2021-01-05,471.42900000000003,36138.983,270.089,0.46,60367471.0,205.859,35220.084,83.51,0.892
77583,ITA,Italy,2021-01-06,467.57099999999997,36475.687000000005,279.848,0.57,60367471.0,205.859,35220.084,83.51,0.892
77584,ITA,Italy,2021-01-07,447.42900000000003,36780.752,267.871,0.72,60367471.0,205.859,35220.084,83.51,0.892
77585,ITA,Italy,2021-01-08,470.0,37071.123999999996,256.79400000000004,0.88,60367471.0,205.859,35220.084,83.51,0.892
77586,ITA,Italy,2021-01-09,487.0,37402.031,276.08299999999997,1.03,60367471.0,205.859,35220.084,83.51,0.892
77587,ITA,Italy,2021-01-10,489.0,37710.558,286.448,1.13,60367471.0,205.859,35220.084,83.51,0.892
77588,ITA,Italy,2021-01-11,503.286,37918.12,290.547,1.26,60367471.0,205.859,35220.084,83.51,0.892
77589,ITA,Italy,2021-01-12,498.57099999999997,38154.042,287.866,1.4,60367471.0,205.859,35220.084,83.51,0.892
77590,ITA,Italy,2021-01-13,492.714,38415.325,277.091,1.56,60367471.0,205.859,35220.084,83.51,0.892
77591,ITA,Italy,2021-01-14,508.14300000000003,38700.959,274.315,1.72,60367471.0,205.859,35220.084,83.51,0.892
77592,ITA,Italy,2021-01-15,487.714,38968.387,271.038,1.87,60367471.0,205.859,35220.084,83.51,0.892
77593,ITA,Italy,2021-01-16,486.57099999999997,39238.566,262.362,1.98,60367471.0,205.859,35220.084,83.51,0.892
77594,ITA,Italy,2021-01-17,488.85699999999997,39446.36,247.972,2.03,60367471.0,205.859,35220.084,83.51,0.892
77595,ITA,Italy,2021-01-18,478.714,39592.547999999995,239.204,2.1,60367471.0,205.859,35220.084,83.51,0.892
77596,ITA,Italy,2021-01-19,476.85699999999997,39766.417,230.33900000000003,2.15,60367471.0,205.859,35220.084,83.51,0.892
77597,ITA,Italy,2021-01-20,479.286,39991.172999999995,225.12099999999998,2.2,60367471.0,205.859,35220.084,83.51,0.892
77598,ITA,Italy,2021-01-21,479.14300000000003,40223.997,217.577,2.23,60367471.0,205.859,35220.084,83.51,0.892
77599,ITA,Italy,2021-01-22,478.42900000000003,40449.831,211.635,2.25,60367471.0,205.859,35220.084,83.51,0.892
77600,ITA,Italy,2021-01-23,480.286,40670.662000000004,204.585,2.26,60367471.0,205.859,35220.084,83.51,0.892
77601,ITA,Italy,2021-01-24,469.14300000000003,40863.282,202.417,2.26,60367471.0,205.859,35220.084,83.51,0.892
77602,ITA,Italy,2021-01-25,475.286,41005.064,201.78799999999998,2.27,60367471.0,205.859,35220.084,83.51,0.892
77603,ITA,Italy,2021-01-26,466.42900000000003,41180.39,201.99599999999998,2.28,60367471.0,205.859,35220.084,83.51,0.892
77604,ITA,Italy,2021-01-27,458.286,41432.032,205.83700000000002,2.29,60367471.0,205.859,35220.084,83.51,0.892
77605,ITA,Italy,2021-01-28,454.14300000000003,41669.909,206.55900000000003,2.3,60367471.0,205.859,35220.084,83.51,0.892
77606,ITA,Italy,2021-01-29,454.85699999999997,41894.583,206.393,2.3,60367471.0,205.859,35220.084,83.51,0.892
77607,ITA,Italy,2021-01-30,445.286,42105.176,204.93099999999998,2.31,60367471.0,205.859,35220.084,83.51,0.892
77608,ITA,Italy,2021-01-31,436.42900000000003,42291.518,204.03400000000002,2.32,60367471.0,205.859,35220.084,83.51,0.892
77609,ITA,Italy,2021-02-01,423.42900000000003,42422.797999999995,202.533,2.32,60367471.0,205.859,35220.084,83.51,0.892
77610,ITA,Italy,2021-02-02,417.42900000000003,42582.668,200.325,2.33,60367471.0,205.859,35220.084,83.51,0.892
77611,ITA,Italy,2021-02-03,418.714,42801.030999999995,195.571,2.35,60367471.0,205.859,35220.084,83.51,0.892
77612,ITA,Italy,2021-02-04,408.57099999999997,43027.246,193.905,2.37,60367471.0,205.859,35220.084,83.51,0.892
77613,ITA,Italy,2021-02-05,394.286,43262.687000000005,195.44299999999998,2.4,60367471.0,205.859,35220.084,83.51,0.892
77614,ITA,Italy,2021-02-06,389.14300000000003,43485.307,197.162,2.43,60367471.0,205.859,35220.084,83.51,0.892
77615,ITA,Italy,2021-02-07,393.85699999999997,43678.126,198.08700000000002,2.44,60367471.0,205.859,35220.084,83.51,0.892
77616,ITA,Italy,2021-02-08,390.714,43810.134000000005,198.19099999999997,2.49,60367471.0,205.859,35220.084,83.51,0.892
77617,ITA,Italy,2021-02-09,379.714,43985.924000000006,200.465,2.54,60367471.0,205.859,35220.084,83.51,0.892
77618,ITA,Italy,2021-02-10,359.714,44200.394,199.90900000000002,2.62,60367471.0,205.859,35220.084,83.51,0.892
77619,ITA,Italy,2021-02-11,355.42900000000003,44451.142,203.41400000000002,2.71,60367471.0,205.859,35220.084,83.51,0.892
77620,ITA,Italy,2021-02-12,346.714,44681.282,202.65599999999998,2.81,60367471.0,205.859,35220.084,83.51,0.892
77621,ITA,Italy,2021-02-13,336.14300000000003,44905.293,202.855,2.88,60367471.0,205.859,35220.084,83.51,0.892
77622,ITA,Italy,2021-02-14,329.14300000000003,45088.505,201.483,2.93,60367471.0,205.859,35220.084,83.51,0.892
77623,ITA,Italy,2021-02-15,322.143,45210.16,200.00400000000002,3.02,60367471.0,205.859,35220.084,83.51,0.892
77624,ITA,Italy,2021-02-16,309.857,45381.907999999996,199.426,3.13,60367471.0,205.859,35220.084,83.51,0.892
77625,ITA,Italy,2021-02-17,314.57099999999997,45581.78400000001,197.34099999999998,3.25,60367471.0,205.859,35220.084,83.51,0.892
77626,ITA,Italy,2021-02-18,308.286,45809.638,194.071,3.39,60367471.0,205.859,35220.084,83.51,0.892
77627,ITA,Italy,2021-02-19,312.857,46065.902,197.803,3.53,60367471.0,205.859,35220.084,83.51,0.892
77628,ITA,Italy,2021-02-20,304.286,46312.956,201.095,3.65,60367471.0,205.859,35220.084,83.51,0.892
77629,ITA,Italy,2021-02-21,305.857,46535.758,206.75,3.73,60367471.0,205.859,35220.084,83.51,0.892
77630,ITA,Italy,2021-02-22,308.143,46695.065,212.12900000000002,3.9,60367471.0,205.859,35220.084,83.51,0.892
77631,ITA,Italy,2021-02-23,311.0,46915.365999999995,219.065,4.07,60367471.0,205.859,35220.084,83.51,0.892
77632,ITA,Italy,2021-02-24,303.714,47187.069,229.326,4.26,60367471.0,205.859,35220.084,83.51,0.892
77633,ITA,Italy,2021-02-25,298.143,47516.236,243.8,4.45,60367471.0,205.859,35220.084,83.51,0.892
77634,ITA,Italy,2021-02-26,284.57099999999997,47855.624,255.675,4.66,60367471.0,205.859,35220.084,83.51,0.892
77635,ITA,Italy,2021-02-27,288.714,48168.74,265.112,4.85,60367471.0,205.859,35220.084,83.51,0.892
77636,ITA,Italy,2021-02-28,283.0,48457.637,274.55400000000003,4.97,60367471.0,205.859,35220.084,83.51,0.892
77637,ITA,Italy,2021-03-01,279.0,48674.740999999995,282.811,5.15,60367471.0,205.859,35220.084,83.51,0.892
77638,ITA,Italy,2021-03-02,277.143,48957.393,291.718,5.37,60367471.0,205.859,35220.084,83.51,0.892
77639,ITA,Italy,2021-03-03,281.286,49302.612,302.22,5.61,60367471.0,205.859,35220.084,83.51,0.892
77640,ITA,Italy,2021-03-04,285.714,49681.044,309.258,5.86,60367471.0,205.859,35220.084,83.51,0.892
77641,ITA,Italy,2021-03-05,292.0,50078.775,317.593,6.12,60367471.0,205.859,35220.084,83.51,0.892
77642,ITA,Italy,2021-03-06,295.857,50470.261,328.789,6.35,60367471.0,205.859,35220.084,83.51,0.892
77643,ITA,Italy,2021-03-07,298.0,50813.558,336.56,6.48,60367471.0,205.859,35220.084,83.51,0.892
77644,ITA,Italy,2021-03-08,308.286,51043.515999999996,338.397,6.71,60367471.0,205.859,35220.084,83.51,0.892
77645,ITA,Italy,2021-03-09,313.0,51370.265,344.69599999999997,6.95,60367471.0,205.859,35220.084,83.51,0.892
77646,ITA,Italy,2021-03-10,310.857,51739.255,348.092,7.22,60367471.0,205.859,35220.084,83.51,0.892
77647,ITA,Italy,2021-03-11,315.714,52164.137,354.727,7.49,60367471.0,205.859,35220.084,83.51,0.892
77648,ITA,Italy,2021-03-12,327.57099999999997,52607.919,361.306,7.74,60367471.0,205.859,35220.084,83.51,0.892
77649,ITA,Italy,2021-03-13,329.0,53039.128,366.981,7.96,60367471.0,205.859,35220.084,83.51,0.892
77650,ITA,Italy,2021-03-14,337.14300000000003,53392.032999999996,368.35400000000004,8.08,60367471.0,205.859,35220.084,83.51,0.892
77651,ITA,Italy,2021-03-15,342.286,53644.685999999994,371.596,8.25,60367471.0,205.859,35220.084,83.51,0.892
77652,ITA,Italy,2021-03-16,360.286,53982.218,373.13599999999997,8.37,60367471.0,205.859,35220.084,83.51,0.892
77653,ITA,Italy,2021-03-17,374.42900000000003,54363.880999999994,374.94599999999997,8.51,60367471.0,205.859,35220.084,83.51,0.892
77654,ITA,Italy,2021-03-18,381.57099999999997,54776.371,373.176,8.65,60367471.0,205.859,35220.084,83.51,0.892
77655,ITA,Italy,2021-03-19,382.42900000000003,55202.212999999996,370.61400000000003,8.81,60367471.0,205.859,35220.084,83.51,0.892
77656,ITA,Italy,2021-03-20,394.42900000000003,55598.337,365.601,9.0,60367471.0,205.859,35220.084,83.51,0.892
77657,ITA,Italy,2021-03-21,399.57099999999997,55930.387,362.62199999999996,9.14,60367471.0,205.859,35220.084,83.51,0.892
77658,ITA,Italy,2021-03-22,404.14300000000003,56336.251,384.509,9.36,60367471.0,205.859,35220.084,83.51,0.892
77659,ITA,Italy,2021-03-23,411.14300000000003,56646.667,380.635,9.61,60367471.0,205.859,35220.084,83.51,0.892
77660,ITA,Italy,2021-03-24,415.286,56998.611,376.39,9.9,60367471.0,205.859,35220.084,83.51,0.892
77661,ITA,Italy,2021-03-25,420.57099999999997,57390.892,373.50300000000004,10.21,60367471.0,205.859,35220.084,83.51,0.892
77662,ITA,Italy,2021-03-26,430.714,57789.71599999999,369.64300000000003,10.53,60367471.0,205.859,35220.084,83.51,0.892
77663,ITA,Italy,2021-03-27,427.714,58184.530999999995,369.45599999999996,10.82,60367471.0,205.859,35220.084,83.51,0.892
77664,ITA,Italy,2021-03-28,427.286,58509.276,368.413,11.02,60367471.0,205.859,35220.084,83.51,0.892
77665,ITA,Italy,2021-03-29,431.714,58722.967000000004,340.959,11.32,60367471.0,205.859,35220.084,83.51,0.892
77666,ITA,Italy,2021-03-30,428.57099999999997,58988.920999999995,334.608,11.64,60367471.0,205.859,35220.084,83.51,0.892
77667,ITA,Italy,2021-03-31,429.57099999999997,59384.615,340.858,12.0,60367471.0,205.859,35220.084,83.51,0.892
77668,ITA,Italy,2021-04-01,435.42900000000003,59752.097,337.315,12.33,60367471.0,205.859,35220.084,83.51,0.892
77669,ITA,Italy,2021-04-02,438.85699999999997,60115.157,332.20599999999996,12.67,60367471.0,205.859,35220.084,83.51,0.892
77670,ITA,Italy,2021-04-03,438.286,60467.117999999995,326.084,12.95,60367471.0,205.859,35220.084,83.51,0.892
77671,ITA,Italy,2021-04-04,442.42900000000003,60765.574,322.328,13.07,60367471.0,205.859,35220.084,83.51,0.892
77672,ITA,Italy,2021-04-05,425.14300000000003,60942.49,317.075,13.3,60367471.0,205.859,35220.084,83.51,0.892
77673,ITA,Italy,2021-04-06,409.714,61071.085999999996,297.452,13.65,60367471.0,205.859,35220.084,83.51,0.892
77674,ITA,Italy,2021-04-07,432.57099999999997,61297.797,273.312,14.05,60367471.0,205.859,35220.084,83.51,0.892
77675,ITA,Italy,2021-04-08,430.57099999999997,61582.867999999995,261.539,14.47,60367471.0,205.859,35220.084,83.51,0.892
77676,ITA,Italy,2021-04-09,464.42900000000003,61896.348,254.456,14.89,60367471.0,205.859,35220.084,83.51,0.892
77677,ITA,Italy,2021-04-10,459.85699999999997,62187.084,245.709,15.31,60367471.0,205.859,35220.084,83.51,0.892
77678,ITA,Italy,2021-04-11,460.57099999999997,62447.77099999999,240.31400000000002,15.58,60367471.0,205.859,35220.084,83.51,0.892
77679,ITA,Italy,2021-04-12,469.42900000000003,62609.779,238.18400000000003,15.92,60367471.0,205.859,35220.084,83.51,0.892
77680,ITA,Italy,2021-04-13,477.286,62832.399000000005,251.61599999999999,16.29,60367471.0,205.859,35220.084,83.51,0.892
77681,ITA,Italy,2021-04-14,454.714,63100.092000000004,257.471,16.69,60367471.0,205.859,35220.084,83.51,0.892
77682,ITA,Italy,2021-04-15,439.42900000000003,63381.087999999996,256.889,17.11,60367471.0,205.859,35220.084,83.51,0.892
77683,ITA,Italy,2021-04-16,398.14300000000003,63644.856,249.787,17.58,60367471.0,205.859,35220.084,83.51,0.892
77684,ITA,Italy,2021-04-17,393.286,63899.364,244.611,18.03,60367471.0,205.859,35220.084,83.51,0.892
77685,ITA,Italy,2021-04-18,381.85699999999997,64109.543,237.396,18.35,60367471.0,205.859,35220.084,83.51,0.892
77686,ITA,Italy,2021-04-19,375.85699999999997,64256.361,235.226,18.72,60367471.0,205.859,35220.084,83.51,0.892
77687,ITA,Italy,2021-04-20,363.57099999999997,64456.28599999999,231.984,19.11,60367471.0,205.859,35220.084,83.51,0.892
77688,ITA,Italy,2021-04-21,348.57099999999997,64685.483,226.484,19.53,60367471.0,205.859,35220.084,83.51,0.892
77689,ITA,Italy,2021-04-22,345.714,64951.288,224.31400000000002,19.97,60367471.0,205.859,35220.084,83.51,0.892
77690,ITA,Italy,2021-04-23,333.286,65195.757000000005,221.55700000000002,20.43,60367471.0,205.859,35220.084,83.51,0.892
77691,ITA,Italy,2021-04-24,335.0,65424.58900000001,217.889,20.88,60367471.0,205.859,35220.084,83.51,0.892
77692,ITA,Italy,2021-04-25,330.14300000000003,65642.538,218.99900000000002,21.25,60367471.0,205.859,35220.084,83.51,0.892
77693,ITA,Italy,2021-04-26,328.0,65782.348,217.998,21.69,60367471.0,205.859,35220.084,83.51,0.892
77694,ITA,Italy,2021-04-27,325.57099999999997,65954.593,214.044,22.12,60367471.0,205.859,35220.084,83.51,0.892
77695,ITA,Italy,2021-04-28,322.714,66176.269,212.96900000000002,22.57,60367471.0,205.859,35220.084,83.51,0.892
77696,ITA,Italy,2021-04-29,312.42900000000003,66413.383,208.87099999999998,23.16,60367471.0,205.859,35220.084,83.51,0.892
77697,ITA,Italy,2021-04-30,301.143,66636.103,205.764,23.72,60367471.0,205.859,35220.084,83.51,0.892
77698,ITA,Italy,2021-05-01,287.42900000000003,66850.854,203.752,24.2,60367471.0,205.859,35220.084,83.51,0.892
77699,ITA,Italy,2021-05-02,277.0,67002.343,194.25799999999998,24.62,60367471.0,205.859,35220.084,83.51,0.892
77700,ITA,Italy,2021-05-03,270.57099999999997,67100.84,188.356,25.1,60367471.0,205.859,35220.084,83.51,0.892
77701,ITA,Italy,2021-05-04,260.857,67251.799,185.315,25.62,60367471.0,205.859,35220.084,83.51,0.892
77702,ITA,Italy,2021-05-05,249.857,67427.042,178.68200000000002,26.19,60367471.0,205.859,35220.084,83.51,0.892
77703,ITA,Italy,2021-05-06,245.571,67622.478,172.72799999999998,26.77,60367471.0,205.859,35220.084,83.51,0.892
77704,ITA,Italy,2021-05-07,237.571,67797.225,165.875,27.36,60367471.0,205.859,35220.084,83.51,0.892
77705,ITA,Italy,2021-05-08,237.28599999999997,67965.759,159.27200000000002,27.9,60367471.0,205.859,35220.084,83.51,0.892
77706,ITA,Italy,2021-05-09,236.571,68103.068,157.246,28.32,60367471.0,205.859,35220.084,83.51,0.892
77707,ITA,Italy,2021-05-10,228.28599999999997,68187.17,155.19,28.81,60367471.0,205.859,35220.084,83.51,0.892
77708,ITA,Italy,2021-05-11,220.571,68302.182,150.055,29.31,60367471.0,205.859,35220.084,83.51,0.892
77709,ITA,Italy,2021-05-12,219.857,68432.186,143.592,29.85,60367471.0,205.859,35220.084,83.51,0.892
77710,ITA,Italy,2021-05-13,211.71400000000003,68566.06599999999,134.798,30.43,60367471.0,205.859,35220.084,83.51,0.892
77711,ITA,Italy,2021-05-14,208.143,68691.332,127.73,31.01,60367471.0,205.859,35220.084,83.51,0.892
77712,ITA,Italy,2021-05-15,195.571,68801.524,119.395,31.61,60367471.0,205.859,35220.084,83.51,0.892
77713,ITA,Italy,2021-05-16,189.0,68896.741,113.382,32.07,60367471.0,205.859,35220.084,83.51,0.892
77714,ITA,Italy,2021-05-17,180.71400000000003,68953.957,109.541,32.52,60367471.0,205.859,35220.084,83.51,0.892
77715,ITA,Italy,2021-05-18,173.571,69027.656,103.639,32.99,60367471.0,205.859,35220.084,83.51,0.892
77716,ITA,Italy,2021-05-19,157.429,69118.76400000001,98.083,33.5,60367471.0,205.859,35220.084,83.51,0.892
77717,ITA,Italy,2021-05-20,152.143,69213.782,92.531,34.01,60367471.0,205.859,35220.084,83.51,0.892
77718,ITA,Italy,2021-05-21,157.286,69300.17,86.977,34.56,60367471.0,205.859,35220.084,83.51,0.892
77719,ITA,Italy,2021-05-22,155.714,69378.258,82.391,35.09,60367471.0,205.859,35220.084,83.51,0.892
77720,ITA,Italy,2021-05-23,152.714,69444.40299999999,78.237,35.51,60367471.0,205.859,35220.084,83.51,0.892
77721,ITA,Italy,2021-05-24,148.429,69485.634,75.954,35.97,60367471.0,205.859,35220.084,83.51,0.892
77722,ITA,Italy,2021-05-25,143.429,69538.974,73.045,36.42,60367471.0,205.859,35220.084,83.51,0.892
77723,ITA,Italy,2021-05-26,139.429,69604.158,69.342,36.89,60367471.0,205.859,35220.084,83.51,0.892
77724,ITA,Italy,2021-05-27,140.429,69672.788,65.572,37.41,60367471.0,205.859,35220.084,83.51,0.892
77725,ITA,Italy,2021-05-28,127.286,69734.692,62.075,37.95,60367471.0,205.859,35220.084,83.51,0.892
77726,ITA,Italy,2021-05-29,121.286,69790.152,58.842,38.48,60367471.0,205.859,35220.084,83.51,0.892
77727,ITA,Italy,2021-05-30,117.286,69838.98700000001,56.369,38.9,60367471.0,205.859,35220.084,83.51,0.892
77728,ITA,Italy,2021-05-31,113.286,69869.102,54.781000000000006,39.44,60367471.0,205.859,35220.084,83.51,0.892
77729,ITA,Italy,2021-06-01,102.85700000000001,69910.234,53.037,40.0,60367471.0,205.859,35220.084,83.51,0.892
77730,ITA,Italy,2021-06-02,94.429,69958.20599999999,50.578,40.57,60367471.0,205.859,35220.084,83.51,0.892
77731,ITA,Italy,2021-06-03,78.429,69990.724,45.419,41.34,60367471.0,205.859,35220.084,83.51,0.892
77732,ITA,Italy,2021-06-04,70.857,70033.065,42.625,42.18,60367471.0,205.859,35220.084,83.51,0.892
77733,ITA,Italy,2021-06-05,67.143,70073.384,40.461999999999996,43.01,60367471.0,205.859,35220.084,83.51,0.892
77734,ITA,Italy,2021-06-06,68.143,70111.07,38.869,43.73,60367471.0,205.859,35220.084,83.51,0.892
77735,ITA,Italy,2021-06-07,65.714,70132.108,37.571999999999996,44.49,60367471.0,205.859,35220.084,83.51,0.892
77736,ITA,Italy,2021-06-08,67.0,70163.483,36.178000000000004,45.25,60367471.0,205.859,35220.084,83.51,0.892
77737,ITA,Italy,2021-06-09,69.143,70199.893,34.527,46.04,60367471.0,205.859,35220.084,83.51,0.892
77738,ITA,Italy,2021-06-10,73.286,70234.315,34.799,46.88,60367471.0,205.859,35220.084,83.51,0.892
77739,ITA,Italy,2021-06-11,72.714,70265.657,33.227,47.69,60367471.0,205.859,35220.084,83.51,0.892
77740,ITA,Italy,2021-06-12,72.0,70294.182,31.543000000000003,48.46,60367471.0,205.859,35220.084,83.51,0.892
77741,ITA,Italy,2021-06-13,68.429,70317.208,29.448,49.05,60367471.0,205.859,35220.084,83.51,0.892
77742,ITA,Italy,2021-06-14,64.286,70332.232,28.589000000000002,49.61,60367471.0,205.859,35220.084,83.51,0.892
77743,ITA,Italy,2021-06-15,58.714,70352.989,27.072,50.14,60367471.0,205.859,35220.084,83.51,0.892
77744,ITA,Italy,2021-06-16,55.143,70376.18,25.184,50.68,60367471.0,205.859,35220.084,83.51,0.892
77745,ITA,Italy,2021-06-17,47.857,70398.09599999999,23.397,51.21,60367471.0,205.859,35220.084,83.51,0.892
77746,ITA,Italy,2021-06-18,43.0,70417.09599999999,21.634,51.74,60367471.0,205.859,35220.084,83.51,0.892
77747,ITA,Italy,2021-06-19,39.571,70436.858,20.382,52.23,60367471.0,205.859,35220.084,83.51,0.892
77748,ITA,Italy,2021-06-20,38.286,70451.452,19.178,52.61,60367471.0,205.859,35220.084,83.51,0.892
77749,ITA,Italy,2021-06-21,36.143,70459.47,18.177,53.08,60367471.0,205.859,35220.084,83.51,0.892
77750,ITA,Italy,2021-06-22,31.570999999999998,70473.285,17.185,53.56,60367471.0,205.859,35220.084,83.51,0.892
77751,ITA,Italy,2021-06-23,28.429000000000002,70492.17,16.57,54.02,60367471.0,205.859,35220.084,83.51,0.892
